date,state,district,age_0_5,age_5_17,age_18_greater
2025-09-11,Gujarat,Dahod,76,45,0
2025-09-11,Gujarat,Devbhumi Dwarka,15,1,0
2025-09-11,Gujarat,Dohad,23,13,0
2025-09-11,Gujarat,Gandhinagar,41,9,0
2025-09-11,Gujarat,Gir Somnath,36,2,0
2025-09-11,Gujarat,Jamnagar,56,4,0
2025-09-11,Gujarat,Junagadh,76,6,0
2025-09-11,Gujarat,Kachchh,55,8,2
2025-09-11,Gujarat,Kheda,82,8,0
2025-09-11,Gujarat,Mahesana,88,8,0
2025-09-11,Gujarat,Mahisagar,18,3,0
2025-09-11,Gujarat,Morbi,24,2,0
2025-09-11,Gujarat,Narmada,15,2,0
2025-09-11,Gujarat,Navsari,38,0,0
2025-09-11,Gujarat,Panch Mahals,1,0,0
2025-09-11,Gujarat,Panchmahals,77,10,0
2025-09-11,Gujarat,Patan,48,3,0
2025-09-11,Gujarat,Porbandar,17,2,0
2025-09-11,Gujarat,Rajkot,108,20,0
2025-09-11,Gujarat,Sabar Kantha,1,0,0
2025-09-11,Gujarat,Sabarkantha,37,5,0
2025-09-11,Gujarat,Surat,209,29,0
2025-09-11,Gujarat,Surendra Nagar,53,8,0
2025-09-11,Gujarat,Surendranagar,1,0,0
2025-09-11,Gujarat,Tapi,21,0,0
2025-09-11,Gujarat,The Dangs,11,1,0
2025-09-11,Gujarat,Vadodara,121,21,0
2025-09-11,Gujarat,Valsad,92,21,0
2025-09-11,Haryana,Ambala,42,0,0
2025-09-11,Haryana,Bhiwani,31,0,0
2025-09-11,Haryana,Charkhi Dadri,15,0,0
2025-09-11,Haryana,Faridabad,92,28,1
2025-09-11,Haryana,Fatehabad,25,1,0
2025-09-11,Haryana,Gurgaon,47,17,0
2025-09-11,Haryana,Hisar,50,2,0
2025-09-11,Haryana,Jhajjar,39,0,0
2025-09-11,Haryana,Jind,31,1,0
2025-09-11,Haryana,Kaithal,50,0,0
2025-09-11,Haryana,Karnal,47,1,0
2025-09-11,Haryana,Kurukshetra,37,2,0
2025-09-11,Haryana,Mahendragarh,45,3,0
2025-09-11,Haryana,Mewat,73,7,1
2025-09-11,Haryana,Palwal,63,5,0
2025-09-11,Haryana,Panchkula,18,1,0
2025-09-11,Haryana,Panipat,43,1,0
2025-09-11,Haryana,Rewari,44,0,0
2025-09-11,Haryana,Rohtak,44,0,0
2025-09-11,Haryana,Sirsa,50,2,0
2025-09-11,Haryana,Sonipat,37,1,0
2025-09-11,Haryana,Yamuna Nagar,34,1,0
2025-09-11,Himachal Pradesh,Bilaspur,14,0,0
2025-09-11,Himachal Pradesh,Chamba,23,0,0
2025-09-11,Himachal Pradesh,Hamirpur,15,0,0
2025-09-11,Himachal Pradesh,Kangra,60,0,0
2025-09-11,Himachal Pradesh,Kinnaur,3,0,0
2025-09-11,Himachal Pradesh,Kullu,17,1,2
2025-09-11,Himachal Pradesh,Lahul & Spiti,1,0,0
2025-09-11,Himachal Pradesh,Mandi,26,0,0
2025-09-11,Himachal Pradesh,Shimla,36,3,0
2025-09-11,Himachal Pradesh,Sirmaur,32,0,0
2025-09-11,Himachal Pradesh,Solan,17,0,0
2025-09-11,Himachal Pradesh,Una,15,1,0
2025-09-11,Jammu & Kashmir,Jammu,1,0,0
2025-09-11,Jammu and Kashmir,Anantnag,49,7,0
2025-09-11,Jammu and Kashmir,Badgam,19,1,0
2025-09-11,Jammu and Kashmir,Bandipore,40,5,0
2025-09-11,Jammu and Kashmir,Baramula,40,9,0
2025-09-11,Jammu and Kashmir,Budgam,9,0,0
2025-09-11,Jammu and Kashmir,Doda,51,24,0
2025-09-11,Jammu and Kashmir,Ganderbal,22,0,0
2025-09-11,Jammu and Kashmir,Jammu,43,12,0
2025-09-11,Jammu and Kashmir,Kargil,4,3,0
2025-09-11,Jammu and Kashmir,Kathua,40,2,0
2025-09-11,Jammu and Kashmir,Kishtwar,23,3,0
2025-09-11,Jammu and Kashmir,Kulgam,29,9,0
2025-09-11,Jammu and Kashmir,Kupwara,46,6,0
2025-09-11,Jammu and Kashmir,Leh,3,0,0
2025-09-11,Jammu and Kashmir,Pulwama,32,1,0
2025-09-11,Jammu and Kashmir,Punch,30,4,0
2025-09-11,Jammu and Kashmir,Rajouri,39,10,0
2025-09-11,Jammu and Kashmir,Ramban,15,11,0
2025-09-11,Jammu and Kashmir,Reasi,22,9,0
2025-09-11,Jammu and Kashmir,Samba,6,2,0
2025-09-11,Jammu and Kashmir,Shupiyan,5,2,0
2025-09-11,Jammu and Kashmir,Srinagar,53,4,0
2025-09-11,Jammu and Kashmir,Udhampur,51,7,0
2025-09-11,Jharkhand,Bokaro,63,38,0
2025-09-11,Jharkhand,Chatra,54,42,0
2025-09-11,Jharkhand,Deoghar,78,68,0
2025-09-11,Jharkhand,Dhanbad,117,40,0
2025-09-11,Jharkhand,Dumka,52,63,0
2025-09-11,Jharkhand,East Singhbhum,105,21,0
2025-09-11,Jharkhand,Garhwa,80,22,0
2025-09-11,Jharkhand,Garhwa *,6,2,0
2025-09-11,Jharkhand,Giridih,128,80,0
2025-09-11,Jharkhand,Godda,71,37,0
2025-09-11,Jharkhand,Gumla,37,25,0
2025-09-11,Jharkhand,Hazaribag,5,2,0
2025-09-11,Jharkhand,Hazaribagh,65,33,0
2025-09-11,Jharkhand,Jamtara,55,23,0
2025-09-11,Jharkhand,Khunti,24,12,0
2025-09-11,Jharkhand,Kodarma,2,1,0
2025-09-11,Jharkhand,Koderma,38,9,0
2025-09-11,Jharkhand,Latehar,27,22,0
2025-09-11,Jharkhand,Lohardaga,21,5,0
2025-09-11,Jharkhand,Pakaur,8,0,0
2025-09-11,Jharkhand,Pakur,36,5,0
2025-09-11,Jharkhand,Palamau,4,0,0
2025-09-11,Jharkhand,Palamu,163,43,3
2025-09-11,Jharkhand,Pashchimi Singhbhum,4,6,0
2025-09-11,Jharkhand,Purbi Singhbhum,6,3,0
2025-09-11,Jharkhand,Ramgarh,38,11,0
2025-09-11,Jharkhand,Ranchi,238,51,0
2025-09-11,Jharkhand,Sahebganj,74,50,0
2025-09-11,Jharkhand,Sahibganj,2,2,0
2025-09-11,Jharkhand,Seraikela-Kharsawan,29,14,0
2025-09-11,Jharkhand,Seraikela-kharsawan,8,9,0
2025-09-11,Jharkhand,Simdega,17,6,0
2025-09-11,Jharkhand,West Singhbhum,71,35,0
2025-09-11,Karnataka,Bagalkot,43,0,0
2025-09-11,Karnataka,Ballari,21,0,0
2025-09-11,Karnataka,Bangalore,54,22,0
2025-09-11,Karnataka,Bangalore Rural,16,2,0
2025-09-11,Karnataka,Belagavi,59,4,0
2025-09-11,Karnataka,Belgaum,49,4,0
2025-09-11,Karnataka,Bellary,12,1,1
2025-09-11,Karnataka,Bengaluru,144,47,6
2025-09-11,Karnataka,Bengaluru South,0,2,0
2025-09-11,Karnataka,Bidar,34,1,0
2025-09-11,Karnataka,Bijapur,19,3,0
2025-09-11,Karnataka,Chamrajanagar,14,1,0
2025-09-11,Karnataka,Chamrajnagar,1,0,0
2025-09-11,Karnataka,Chickmagalur,8,1,0
2025-09-11,Karnataka,Chikkaballapur,27,2,0
2025-09-11,Karnataka,Chikkamagaluru,7,3,0
2025-09-11,Karnataka,Chitradurga,27,1,0
2025-09-11,Karnataka,Dakshina Kannada,52,9,0
2025-09-11,Karnataka,Davanagere,1,0,0
2025-09-11,Karnataka,Davangere,17,0,0
2025-09-11,Karnataka,Dharwad,35,0,0
2025-09-11,Karnataka,Gadag,26,2,0
2025-09-11,Karnataka,Gadag *,1,0,0
2025-09-11,Karnataka,Gulbarga,24,7,0
2025-09-11,Karnataka,Hasan,5,0,0
2025-09-11,Karnataka,Hassan,12,0,0
2025-09-11,Karnataka,Haveri,41,4,0
2025-09-11,Karnataka,Haveri *,2,0,0
2025-09-11,Karnataka,Kalaburagi,27,2,0
2025-09-11,Karnataka,Kodagu,4,0,0
2025-09-11,Karnataka,Kolar,31,0,0
2025-09-11,Karnataka,Koppal,29,2,0
2025-09-11,Karnataka,Mandya,21,1,0
2025-09-11,Karnataka,Mysore,20,0,0
2025-09-11,Karnataka,Mysuru,24,3,0
2025-09-11,Karnataka,Raichur,71,22,0
2025-09-11,Karnataka,Ramanagar,10,0,0
2025-09-11,Karnataka,Shimoga,21,1,0
2025-09-11,Karnataka,Shivamogga,12,0,0
2025-09-11,Karnataka,Tumakuru,20,3,0
2025-09-11,Karnataka,Tumkur,25,0,0
2025-09-11,Karnataka,Udupi,9,1,0
2025-09-11,Karnataka,Uttara Kannada,25,0,0
2025-09-11,Karnataka,Vijayanagara,7,0,0
2025-09-11,Karnataka,Vijayapura,30,3,0
2025-09-11,Karnataka,Yadgir,38,10,0
2025-09-11,Karnataka,yadgir,4,0,0
2025-09-11,Kerala,Alappuzha,40,23,0
2025-09-11,Kerala,Ernakulam,66,21,0
2025-09-11,Kerala,Idukki,20,1,0
2025-09-11,Kerala,Kannur,70,20,0
2025-09-11,Kerala,Kasaragod,38,7,0
2025-09-11,Kerala,Kasargod,2,2,0
2025-09-11,Kerala,Kollam,49,17,0
2025-09-11,Kerala,Kottayam,38,12,0
2025-09-11,Kerala,Kozhikode,76,28,0
2025-09-11,Kerala,Malappuram,147,54,0
2025-09-11,Kerala,Palakkad,76,11,0
2025-09-11,Kerala,Pathanamthitta,16,10,0
2025-09-11,Kerala,Thiruvananthapuram,66,18,0
2025-09-11,Kerala,Thrissur,82,13,0
2025-09-11,Kerala,Wayanad,25,0,0
2025-09-11,Ladakh,Kargil,6,3,0
2025-09-11,Ladakh,Leh,3,0,0
2025-09-11,Lakshadweep,Lakshadweep,2,0,0
2025-09-11,Madhya Pradesh,Agar Malwa,51,5,0
2025-09-11,Madhya Pradesh,Alirajpur,39,23,0
2025-09-11,Madhya Pradesh,Anuppur,57,5,0
2025-09-11,Madhya Pradesh,Ashok Nagar,32,6,0
2025-09-11,Madhya Pradesh,Balaghat,86,6,0
2025-09-11,Madhya Pradesh,Barwani,61,19,0
2025-09-11,Madhya Pradesh,Betul,82,6,0
2025-09-11,Madhya Pradesh,Bhind,67,28,2
2025-09-11,Madhya Pradesh,Bhopal,151,15,0
2025-09-11,Madhya Pradesh,Burhanpur,36,3,0
2025-09-11,Madhya Pradesh,Chhatarpur,98,31,0
2025-09-11,Madhya Pradesh,Chhindwara,129,4,0
2025-09-11,Madhya Pradesh,Damoh,73,10,0
2025-09-11,Madhya Pradesh,Datia,38,16,0
2025-09-11,Madhya Pradesh,Dewas,162,12,0
2025-09-11,Madhya Pradesh,Dhar,113,30,0
2025-09-11,Madhya Pradesh,Dindori,17,0,0
2025-09-11,Madhya Pradesh,East Nimar,23,10,0
2025-09-11,Madhya Pradesh,Guna,72,26,0
2025-09-11,Madhya Pradesh,Gwalior,118,19,1
2025-09-11,Madhya Pradesh,Harda,16,4,0
2025-09-11,Madhya Pradesh,Harda *,2,2,0
2025-09-11,Madhya Pradesh,Hoshangabad,62,9,0
2025-09-11,Madhya Pradesh,Indore,159,23,0
2025-09-11,Madhya Pradesh,Jabalpur,161,25,0
2025-09-11,Madhya Pradesh,Jhabua,72,39,0
2025-09-11,Madhya Pradesh,Katni,84,16,0
2025-09-11,Madhya Pradesh,Khandwa,28,9,0
2025-09-11,Madhya Pradesh,Khargone,66,13,0
2025-09-11,Madhya Pradesh,Maihar,4,0,0
2025-09-11,Madhya Pradesh,Mandla,68,6,0
2025-09-11,Madhya Pradesh,Mandsaur,208,9,0
2025-09-11,Madhya Pradesh,Mauganj,4,1,0
2025-09-11,Madhya Pradesh,Morena,100,34,0
2025-09-11,Madhya Pradesh,Narmadapuram,6,3,0
2025-09-11,Madhya Pradesh,Narsimhapur,13,0,0
2025-09-11,Madhya Pradesh,Narsinghpur,43,8,0
2025-09-11,Madhya Pradesh,Neemuch,126,6,0
2025-09-11,Madhya Pradesh,Niwari,0,1,0
2025-09-11,Madhya Pradesh,Panna,66,26,0
2025-09-11,Madhya Pradesh,Raisen,55,8,0
2025-09-11,Madhya Pradesh,Rajgarh,58,11,0
2025-09-11,Madhya Pradesh,Ratlam,155,26,0
2025-09-11,Madhya Pradesh,Rewa,133,16,0
2025-09-11,Madhya Pradesh,Sagar,161,12,0
2025-09-11,Madhya Pradesh,Satna,105,15,0
2025-09-11,Madhya Pradesh,Sehore,35,7,0
2025-09-11,Madhya Pradesh,Seoni,67,5,0
2025-09-11,Madhya Pradesh,Shahdol,40,7,0
2025-09-11,Madhya Pradesh,Shajapur,99,7,0
2025-09-11,Madhya Pradesh,Sheopur,27,30,0
2025-09-11,Madhya Pradesh,Shivpuri,51,27,0
2025-09-11,Madhya Pradesh,Sidhi,57,4,0
2025-09-11,Madhya Pradesh,Singrauli,58,7,0
2025-09-11,Madhya Pradesh,Tikamgarh,81,10,0
2025-09-11,Madhya Pradesh,Ujjain,226,17,0
2025-09-11,Madhya Pradesh,Umaria,73,5,0
2025-09-11,Madhya Pradesh,Vidisha,63,9,0
2025-09-11,Madhya Pradesh,West Nimar,5,2,0
2025-09-11,Maharashtra,Ahmadnagar,124,17,1
2025-09-11,Maharashtra,Ahmed Nagar,3,0,0
2025-09-11,Maharashtra,Akola,48,7,0
2025-09-11,Maharashtra,Amravati,64,7,0
2025-09-11,Maharashtra,Aurangabad,111,29,0
2025-09-11,Maharashtra,Beed,62,10,0
2025-09-11,Maharashtra,Bhandara,27,0,0
2025-09-11,Maharashtra,Bid,4,3,0
2025-09-11,Maharashtra,Buldana,5,2,0
2025-09-11,Maharashtra,Buldhana,38,6,1
2025-09-11,Maharashtra,Chandrapur,44,1,0
2025-09-11,Maharashtra,Chatrapati Sambhaji Nagar,1,0,0
2025-09-11,Maharashtra,Chhatrapati Sambhajinagar,5,5,0
2025-09-11,Maharashtra,Dharashiv,2,1,3
2025-09-11,Maharashtra,Dhule,54,18,0
2025-09-11,Maharashtra,Gadchiroli,26,3,0
2025-09-11,Maharashtra,Gondiya,42,2,0
2025-09-11,Maharashtra,Hingoli,37,2,0
2025-09-11,Maharashtra,Jalgaon,151,15,0
2025-09-11,Maharashtra,Jalna,62,14,0
2025-09-11,Maharashtra,Kolhapur,109,5,0
2025-09-11,Maharashtra,Latur,68,10,0
2025-09-11,Maharashtra,Mumbai,194,37,0
2025-09-11,Maharashtra,Mumbai City,45,9,0
2025-09-11,Maharashtra,Mumbai Suburban,133,19,0
2025-09-11,Maharashtra,Mumbai( Sub Urban ),4,2,0
2025-09-11,Maharashtra,Nagpur,114,13,0
2025-09-11,Maharashtra,Nanded,66,15,0
2025-09-11,Maharashtra,Nandurbar,88,11,0
2025-09-11,Maharashtra,Nandurbar *,1,0,0
2025-09-11,Maharashtra,Nashik,172,50,0
2025-09-11,Maharashtra,Osmanabad,49,8,0
2025-09-11,Maharashtra,Palghar,90,18,0
2025-09-11,Maharashtra,Parbhani,42,6,0
2025-09-11,Maharashtra,Pune,330,87,5
2025-09-11,Maharashtra,Raigad,16,5,0
2025-09-11,Maharashtra,Raigarh,57,11,0
2025-09-11,Maharashtra,Raigarh(MH),2,0,0
2025-09-11,Maharashtra,Ratnagiri,36,2,0
2025-09-11,Maharashtra,Sangli,62,4,0
2025-09-11,Maharashtra,Satara,78,4,0
2025-09-11,Maharashtra,Sindhudurg,21,0,0
2025-09-11,Maharashtra,Solapur,111,13,0
2025-09-11,Maharashtra,Thane,295,87,0
2025-09-11,Maharashtra,Wardha,25,0,0
2025-09-11,Maharashtra,Washim,27,2,0
2025-09-11,Maharashtra,Yavatmal,63,5,1
2025-09-11,Manipur,Bishnupur,8,1,1
2025-09-11,Manipur,Chandel,2,6,0
2025-09-11,Manipur,Churachandpur,8,8,0
2025-09-11,Manipur,Imphal East,10,5,2
2025-09-11,Manipur,Imphal West,13,8,1
2025-09-11,Manipur,Kakching,0,1,0
2025-09-11,Manipur,Senapati,12,11,1
2025-09-11,Manipur,Tamenglong,1,10,1
2025-09-11,Manipur,Thoubal,8,9,0
2025-09-11,Manipur,Ukhrul,9,4,0
2025-09-11,Meghalaya,East Jaintia Hills,0,1,0
2025-09-11,Meghalaya,East Khasi Hills,4,6,4
2025-09-11,Meghalaya,Ri Bhoi,3,2,0
2025-09-11,Meghalaya,South West Garo Hills,1,2,0
2025-09-11,Meghalaya,South West Khasi Hills,1,5,0
2025-09-11,Meghalaya,West Garo Hills,13,7,0
2025-09-11,Meghalaya,West Jaintia Hills,2,1,0
2025-09-11,Meghalaya,West Khasi Hills,4,4,0
2025-09-11,Mizoram,Aizawl,20,0,0
2025-09-11,Mizoram,Champhai,3,3,0
2025-09-11,Mizoram,Kolasib,1,0,0
2025-09-11,Mizoram,Lawngtlai,5,3,0
2025-09-11,Mizoram,Lunglei,1,1,0
2025-09-11,Mizoram,Mamit,3,0,0
2025-09-11,Mizoram,Mammit,1,0,0
2025-09-11,Mizoram,Serchhip,4,1,0
2025-09-11,Nagaland,Chumukedima,0,1,0
2025-09-11,Nagaland,Dimapur,6,4,2
2025-09-11,Nagaland,Kiphire,0,3,0
2025-09-11,Nagaland,Kohima,2,1,2
2025-09-11,Nagaland,Meluri,0,0,1
2025-09-11,Nagaland,Mokokchung,0,0,1
2025-09-11,Nagaland,Mon,0,2,10
2025-09-11,Nagaland,Noklak,0,5,0
2025-09-11,Nagaland,Peren,0,1,1
2025-09-11,Nagaland,Phek,7,10,2
2025-09-11,Nagaland,Shamator,0,0,2
2025-09-11,Nagaland,Tseminyu,0,0,2
2025-09-11,Nagaland,Tuensang,8,2,1
2025-09-11,Nagaland,Zunheboto,0,3,1
2025-09-11,Odisha,Angul,26,2,0
2025-09-11,Odisha,Anugul,2,0,0
2025-09-11,Odisha,Balangir,43,8,0
2025-09-11,Odisha,Baleshwar,7,2,0
2025-09-11,Odisha,Baleswar,52,13,0
2025-09-11,Odisha,Bargarh,44,4,0
2025-09-11,Odisha,Bhadrak,27,6,0
2025-09-11,Odisha,Boudh,10,3,0
2025-09-11,Odisha,Cuttack,42,10,0
2025-09-11,Odisha,Debagarh,5,0,0
2025-09-11,Odisha,Dhenkanal,15,2,0
2025-09-11,Odisha,Gajapati,14,1,0
2025-09-11,Odisha,Ganjam,96,9,0
2025-09-11,Odisha,JAJPUR,34,4,0
2025-09-11,Odisha,Jagatsinghapur,31,0,0
2025-09-11,Odisha,Jagatsinghpur,4,1,0
2025-09-11,Odisha,Jajapur,31,5,0
2025-09-11,Odisha,Jharsuguda,18,0,0
2025-09-11,Odisha,Kalahandi,39,3,0
2025-09-11,Odisha,Kandhamal,21,1,0
2025-09-11,Odisha,Kendrapara,42,10,0
2025-09-11,Odisha,Kendujhar,37,5,0
2025-09-11,Odisha,Khorda,60,10,0
2025-09-11,Odisha,Khordha,5,0,0
2025-09-11,Odisha,Koraput,28,7,0
2025-09-11,Odisha,Malkangiri,23,3,0
2025-09-11,Odisha,Mayurbhanj,71,15,1
2025-09-11,Odisha,Nabarangapur,33,13,0
2025-09-11,Odisha,Nayagarh,19,4,0
2025-09-11,Odisha,Nuapada,18,4,0
2025-09-11,Odisha,Puri,32,2,0
2025-09-11,Odisha,Rayagada,25,5,0
2025-09-11,Odisha,Sambalpur,17,3,0
2025-09-11,Odisha,Sonapur,12,2,0
2025-09-11,Odisha,Subarnapur,1,0,0
2025-09-11,Odisha,Sundargarh,7,1,0
2025-09-11,Odisha,Sundergarh,22,5,0
2025-09-11,Orissa,Balangir,4,0,0
2025-09-11,Orissa,Baleshwar,1,0,0
2025-09-11,Orissa,Bargarh,1,0,0
2025-09-11,Orissa,Bhadrak,4,0,0
2025-09-11,Orissa,Cuttack,3,0,0
2025-09-11,Orissa,Dhenkanal,1,0,0
2025-09-11,Orissa,Ganjam,6,0,0
2025-09-11,Orissa,Jagatsinghapur,2,0,0
2025-09-11,Orissa,Jajapur,0,2,0
2025-09-11,Orissa,Khordha,11,2,0
2025-09-11,Orissa,Koraput,1,0,0
2025-09-11,Orissa,Nayagarh,1,0,0
2025-09-11,Orissa,Puri,2,0,0
2025-09-11,Orissa,Rayagada,0,1,0
2025-09-11,Orissa,Sundargarh,0,1,0
2025-09-11,Pondicherry,Karaikal,1,0,0
2025-09-11,Pondicherry,Pondicherry,9,0,0
2025-09-11,Puducherry,Karaikal,3,0,0
2025-09-11,Puducherry,Puducherry,16,0,0
2025-09-11,Punjab,Amritsar,64,22,0
2025-09-11,Punjab,Barnala,17,3,0
2025-09-11,Punjab,Bathinda,38,2,0
2025-09-11,Punjab,Faridkot,11,0,0
2025-09-11,Punjab,Fatehgarh Sahib,11,4,0
2025-09-11,Punjab,Fazilka,23,3,0
2025-09-11,Punjab,Ferozepur,10,1,0
2025-09-11,Punjab,Firozpur,5,2,0
2025-09-11,Punjab,Gurdaspur,58,3,0
2025-09-11,Punjab,Hoshiarpur,42,0,1
2025-09-11,Punjab,Jalandhar,51,15,0
2025-09-11,Punjab,Kapurthala,12,0,0
2025-09-11,Punjab,Ludhiana,82,17,1
2025-09-11,Punjab,Malerkotla,12,2,0
2025-09-11,Punjab,Mansa,13,0,0
2025-09-11,Punjab,Moga,14,1,0
2025-09-11,Punjab,Muktsar,5,0,0
2025-09-11,Punjab,Pathankot,16,3,0
2025-09-11,Punjab,Patiala,44,5,0
2025-09-11,Punjab,Rupnagar,19,3,0
2025-09-11,Punjab,S.A.S Nagar(Mohali),3,0,0
2025-09-11,Punjab,SAS Nagar (Mohali),34,3,0
2025-09-11,Punjab,Sangrur,23,5,0
2025-09-11,Punjab,Shaheed Bhagat Singh Nagar,16,3,0
2025-09-11,Punjab,Sri Muktsar Sahib,18,0,0
2025-09-11,Punjab,Tarn Taran,31,5,0
2025-09-11,Rajasthan,Ajmer,68,23,1
2025-09-11,Rajasthan,Alwar,91,43,0
2025-09-11,Rajasthan,Banswara,51,33,0
2025-09-11,Rajasthan,Baran,45,16,0
2025-09-11,Rajasthan,Barmer,85,47,0
2025-09-11,Rajasthan,Bharatpur,102,56,0
2025-09-11,Rajasthan,Bhilwara,91,24,0
2025-09-11,Rajasthan,Bikaner,53,55,0
2025-09-11,Rajasthan,Bundi,33,12,1
2025-09-11,Rajasthan,Chittaurgarh,7,0,0
2025-09-11,Rajasthan,Chittorgarh,32,11,0
2025-09-11,Rajasthan,Churu,68,33,0
2025-09-11,Rajasthan,Dausa,58,24,0
2025-09-11,Rajasthan,Deeg,1,0,0
2025-09-11,Rajasthan,Deeg ,0,1,0
2025-09-11,Rajasthan,Dhaulpur,1,1,0
2025-09-11,Rajasthan,Dholpur,41,23,0
2025-09-11,Rajasthan,Dungarpur,44,34,0
2025-09-11,Rajasthan,Ganganagar,30,14,0
2025-09-11,Rajasthan,Hanumangarh,36,10,0
2025-09-11,Rajasthan,Jaipur,208,70,1
2025-09-11,Rajasthan,Jaisalmer,8,9,0
2025-09-11,Rajasthan,Jalor,70,44,0
2025-09-11,Rajasthan,Jhalawar,49,19,0
2025-09-11,Rajasthan,Jhunjhunu,7,0,0
2025-09-11,Rajasthan,Jhunjhunun,60,13,0
2025-09-11,Rajasthan,Jodhpur,101,28,0
2025-09-11,Rajasthan,Karauli,48,34,0
2025-09-11,Rajasthan,Kota,67,19,0
2025-09-11,Rajasthan,Nagaur,94,50,0
2025-09-11,Rajasthan,Pali,79,29,0
2025-09-11,Rajasthan,Pratapgarh,31,7,0
2025-09-11,Rajasthan,Rajsamand,48,12,0
2025-09-11,Rajasthan,Sawai Madhopur,64,16,0
2025-09-11,Rajasthan,Sikar,86,25,0
2025-09-11,Rajasthan,Sirohi,42,28,0
2025-09-11,Rajasthan,Tonk,49,17,0
2025-09-11,Rajasthan,Udaipur,96,80,1
2025-09-11,Sikkim,East,3,1,0
2025-09-11,Sikkim,East Sikkim,1,1,0
2025-09-11,Sikkim,North Sikkim,1,0,0
2025-09-11,Sikkim,South,1,0,0
2025-09-11,Sikkim,South Sikkim,2,1,0
2025-09-11,Sikkim,West,0,2,0
2025-09-11,Tamil Nadu,Ariyalur,31,10,0
2025-09-11,Tamil Nadu,Chengalpattu,6,5,0
2025-09-11,Tamil Nadu,Chennai,84,20,0
2025-09-11,Tamil Nadu,Coimbatore,58,14,0
2025-09-11,Tamil Nadu,Cuddalore,69,7,0
2025-09-11,Tamil Nadu,Dharmapuri,50,8,0
2025-09-11,Tamil Nadu,Dindigul,47,13,0
2025-09-11,Tamil Nadu,Erode,75,7,0
2025-09-11,Tamil Nadu,Kallakurichi,7,1,0
2025-09-11,Tamil Nadu,Kancheepuram,111,28,0
2025-09-11,Tamil Nadu,Kanniyakumari,28,2,0
2025-09-11,Tamil Nadu,Kanyakumari,24,2,0
2025-09-11,Tamil Nadu,Karur,33,9,0
2025-09-11,Tamil Nadu,Krishnagiri,39,7,0
2025-09-11,Tamil Nadu,Madurai,87,13,0
2025-09-11,Tamil Nadu,Mayiladuthurai,6,0,0
2025-09-11,Tamil Nadu,Nagapattinam,38,6,0
2025-09-11,Tamil Nadu,Namakkal,54,8,0
2025-09-11,Tamil Nadu,Perambalur,17,6,0
2025-09-11,Tamil Nadu,Pudukkottai,50,16,0
2025-09-11,Tamil Nadu,Ramanathapuram,28,9,0
2025-09-11,Tamil Nadu,Ranipet,1,0,0
2025-09-11,Tamil Nadu,Salem,68,11,0
2025-09-11,Tamil Nadu,Sivaganga,41,5,0
2025-09-11,Tamil Nadu,Tenkasi,12,0,0
2025-09-11,Tamil Nadu,Thanjavur,59,14,0
2025-09-11,Tamil Nadu,The Nilgiris,5,5,0
2025-09-11,Tamil Nadu,Theni,29,6,0
2025-09-11,Tamil Nadu,Thiruvallur,4,1,0
2025-09-11,Tamil Nadu,Thiruvarur,42,11,0
2025-09-11,Tamil Nadu,Thoothukkudi,46,7,0
2025-09-11,Tamil Nadu,Tiruchirappalli,85,16,0
2025-09-11,Tamil Nadu,Tirunelveli,85,12,0
2025-09-11,Tamil Nadu,Tirupattur,9,2,0
2025-09-11,Tamil Nadu,Tiruppur,46,8,0
2025-09-11,Tamil Nadu,Tiruvallur,97,20,0
2025-09-11,Tamil Nadu,Tiruvannamalai,68,4,0
2025-09-11,Tamil Nadu,Vellore,68,7,0
2025-09-11,Tamil Nadu,Villupuram,95,10,0
2025-09-11,Tamil Nadu,Viluppuram,70,10,0
2025-09-11,Tamil Nadu,Virudhunagar,66,4,0
2025-09-11,Telangana,Adilabad,17,2,0
2025-09-11,Telangana,Bhadradri Kothagudem,19,2,0
2025-09-11,Telangana,Hanumakonda,13,0,0
2025-09-11,Telangana,Hyderabad,189,32,2
2025-09-11,Telangana,Jagitial,14,0,0
2025-09-11,Telangana,Jangoan,16,2,0
2025-09-11,Telangana,Jayashankar Bhupalpally,3,2,0
2025-09-11,Telangana,Jogulamba Gadwal,17,1,0
2025-09-11,Telangana,K.v. Rangareddy,214,46,1
2025-09-11,Telangana,Kamareddy,18,1,0
2025-09-11,Telangana,Karimnagar,51,3,0
2025-09-11,Telangana,Khammam,39,9,0
2025-09-11,Telangana,Komaram Bheem,10,0,0
2025-09-11,Telangana,Mahabubabad,13,1,0
2025-09-11,Telangana,Mahabubnagar,68,21,0
2025-09-11,Telangana,Mancherial,8,1,0
2025-09-11,Telangana,Medak,51,10,0
2025-09-11,Telangana,Medchal-malkajgiri,50,19,0
2025-09-11,Telangana,Medchal−malkajgiri,9,1,0
2025-09-11,Telangana,Mulugu,8,0,0
2025-09-11,Telangana,Nagarkurnool,5,1,0
2025-09-11,Telangana,Nalgonda,66,15,0
2025-09-11,Telangana,Narayanpet,6,2,0
2025-09-11,Telangana,Nirmal,16,1,0
2025-09-11,Telangana,Nizamabad,58,7,0
2025-09-11,Telangana,Peddapalli,5,0,0
2025-09-11,Telangana,Rajanna Sircilla,11,0,0
2025-09-11,Telangana,Rangareddy,3,2,0
2025-09-11,Telangana,Sangareddy,28,5,0
2025-09-11,Telangana,Siddipet,18,1,0
