date,state,district,bio_age_5_17,bio_age_17_plus
2025-10-12,Mizoram,Mammit,4,2
2025-10-12,Mizoram,Saiha,10,2
2025-10-12,Mizoram,Serchhip,8,6
2025-10-12,Nagaland,Chumukedima,6,0
2025-10-12,Nagaland,Dimapur,132,105
2025-10-12,Nagaland,Kiphire,2,10
2025-10-12,Nagaland,Kohima,15,44
2025-10-12,Nagaland,Longleng,4,6
2025-10-12,Nagaland,Meluri,4,8
2025-10-12,Nagaland,Mokokchung,17,18
2025-10-12,Nagaland,Mon,18,21
2025-10-12,Nagaland,Niuland,1,0
2025-10-12,Nagaland,Peren,8,3
2025-10-12,Nagaland,Phek,14,15
2025-10-12,Nagaland,Shamator,0,2
2025-10-12,Nagaland,Tuensang,23,42
2025-10-12,Nagaland,Wokha,13,22
2025-10-12,Nagaland,Zunheboto,8,15
2025-10-12,Odisha,ANUGUL,2,1
2025-10-12,Odisha,Angul,173,147
2025-10-12,Odisha,Anugul,3,15
2025-10-12,Odisha,Balangir,246,142
2025-10-12,Odisha,Baleshwar,23,69
2025-10-12,Odisha,Baleswar,306,155
2025-10-12,Odisha,Bargarh,212,156
2025-10-12,Odisha,Baudh,7,7
2025-10-12,Odisha,Bhadrak,219,98
2025-10-12,Odisha,Boudh,92,34
2025-10-12,Odisha,Cuttack,392,239
2025-10-12,Odisha,Debagarh,32,39
2025-10-12,Odisha,Dhenkanal,220,100
2025-10-12,Odisha,Gajapati,194,77
2025-10-12,Odisha,Ganjam,767,374
2025-10-12,Odisha,JAJPUR,78,41
2025-10-12,Odisha,Jagatsinghapur,175,100
2025-10-12,Odisha,Jagatsinghpur,22,69
2025-10-12,Odisha,Jajapur,155,124
2025-10-12,Odisha,Jharsuguda,115,59
2025-10-12,Odisha,Kalahandi,229,206
2025-10-12,Odisha,Kandhamal,214,78
2025-10-12,Odisha,Kendrapara,331,149
2025-10-12,Odisha,Kendujhar,298,218
2025-10-12,Odisha,Khorda,302,176
2025-10-12,Odisha,Khordha,15,55
2025-10-12,Odisha,Koraput,186,192
2025-10-12,Odisha,Malkangiri,18,11
2025-10-12,Odisha,Mayurbhanj,402,281
2025-10-12,Odisha,NUAPADA,0,2
2025-10-12,Odisha,Nabarangapur,147,160
2025-10-12,Odisha,Nayagarh,99,103
2025-10-12,Odisha,Nuapada,122,100
2025-10-12,Odisha,Puri,286,142
2025-10-12,Odisha,Rayagada,144,93
2025-10-12,Odisha,Sambalpur,176,169
2025-10-12,Odisha,Sonapur,80,30
2025-10-12,Odisha,Subarnapur,9,18
2025-10-12,Odisha,Sundargarh,18,70
2025-10-12,Odisha,Sundergarh,250,201
2025-10-12,Odisha,jajpur,0,1
2025-10-12,Orissa,Anugul,1,1
2025-10-12,Orissa,Balangir,11,36
2025-10-12,Orissa,Baleshwar,4,9
2025-10-12,Orissa,Bargarh,0,9
2025-10-12,Orissa,Bhadrak,6,15
2025-10-12,Orissa,Cuttack,8,26
2025-10-12,Orissa,Dhenkanal,2,8
2025-10-12,Orissa,Ganjam,36,37
2025-10-12,Orissa,Jagatsinghapur,3,3
2025-10-12,Orissa,Jajapur,1,6
2025-10-12,Orissa,Kandhamal,1,2
2025-10-12,Orissa,Kendrapara,0,3
2025-10-12,Orissa,Kendujhar,0,1
2025-10-12,Orissa,Khordha,17,58
2025-10-12,Orissa,Koraput,1,4
2025-10-12,Orissa,Nayagarh,3,7
2025-10-12,Orissa,Puri,6,12
2025-10-12,Orissa,Rayagada,1,9
2025-10-12,Orissa,Sambalpur,1,2
2025-10-12,Orissa,Sonapur,0,2
2025-10-12,Orissa,Sundargarh,2,15
2025-10-12,Pondicherry,Karaikal,1,32
2025-10-12,Pondicherry,Pondicherry,23,88
2025-10-12,Pondicherry,Yanam,0,1
2025-10-12,Puducherry,Karaikal,24,38
2025-10-12,Puducherry,Pondicherry,0,1
2025-10-12,Puducherry,Puducherry,121,55
2025-10-12,Puducherry,Yanam,1,0
2025-10-12,Punjab,Amritsar,408,400
2025-10-12,Punjab,Barnala,153,90
2025-10-12,Punjab,Bathinda,297,290
2025-10-12,Punjab,Faridkot,158,135
2025-10-12,Punjab,Fatehgarh Sahib,180,145
2025-10-12,Punjab,Fazilka,156,119
2025-10-12,Punjab,Ferozepur,191,119
2025-10-12,Punjab,Firozpur,25,52
2025-10-12,Punjab,Gurdaspur,256,385
2025-10-12,Punjab,Hoshiarpur,302,264
2025-10-12,Punjab,Jalandhar,493,419
2025-10-12,Punjab,Kapurthala,148,160
2025-10-12,Punjab,Ludhiana,458,478
2025-10-12,Punjab,Malerkotla,33,21
2025-10-12,Punjab,Mansa,255,160
2025-10-12,Punjab,Moga,139,194
2025-10-12,Punjab,Muktsar,10,52
2025-10-12,Punjab,Nawanshahr,5,63
2025-10-12,Punjab,Pathankot,89,56
2025-10-12,Punjab,Patiala,309,270
2025-10-12,Punjab,Rupnagar,176,145
2025-10-12,Punjab,S.A.S Nagar(Mohali),2,22
2025-10-12,Punjab,SAS Nagar (Mohali),106,119
2025-10-12,Punjab,Sangrur,338,229
2025-10-12,Punjab,Shaheed Bhagat Singh Nagar,160,96
2025-10-12,Punjab,Sri Muktsar Sahib,178,129
2025-10-12,Punjab,Tarn Taran,219,213
2025-10-12,Rajasthan,Ajmer,491,327
2025-10-12,Rajasthan,Alwar,816,529
2025-10-12,Rajasthan,Banswara,264,212
2025-10-12,Rajasthan,Baran,614,262
2025-10-12,Rajasthan,Barmer,503,451
2025-10-12,Rajasthan,Bharatpur,358,304
2025-10-12,Rajasthan,Bhilwara,382,498
2025-10-12,Rajasthan,Bikaner,369,387
2025-10-12,Rajasthan,Bundi,172,209
2025-10-12,Rajasthan,Chittaurgarh,9,16
2025-10-12,Rajasthan,Chittorgarh,162,155
2025-10-12,Rajasthan,Churu,419,365
2025-10-12,Rajasthan,Dausa,287,257
2025-10-12,Rajasthan,Deeg,0,3
2025-10-12,Rajasthan,Dhaulpur,2,2
2025-10-12,Rajasthan,Dholpur,166,145
2025-10-12,Rajasthan,Dungarpur,347,209
2025-10-12,Rajasthan,Ganganagar,296,361
2025-10-12,Rajasthan,Hanumangarh,320,298
2025-10-12,Rajasthan,Jaipur,788,947
2025-10-12,Rajasthan,Jaisalmer,112,90
2025-10-12,Rajasthan,Jalor,323,297
2025-10-12,Rajasthan,Jhalawar,253,302
2025-10-12,Rajasthan,Jhunjhunu,3,10
2025-10-12,Rajasthan,Jhunjhunun,274,288
2025-10-12,Rajasthan,Jodhpur,473,495
2025-10-12,Rajasthan,Karauli,300,173
2025-10-12,Rajasthan,Kota,203,254
2025-10-12,Rajasthan,Kotputli-Behror,0,1
2025-10-12,Rajasthan,Nagaur,618,570
2025-10-12,Rajasthan,Pali,475,391
2025-10-12,Rajasthan,Pratapgarh,128,148
2025-10-12,Rajasthan,Rajsamand,108,148
2025-10-12,Rajasthan,Sawai Madhopur,202,218
2025-10-12,Rajasthan,Sikar,257,343
2025-10-12,Rajasthan,Sirohi,178,104
2025-10-12,Rajasthan,Tonk,201,193
2025-10-12,Rajasthan,Udaipur,351,340
2025-10-12,Sikkim,East,14,17
2025-10-12,Sikkim,East Sikkim,17,5
2025-10-12,Sikkim,North,2,1
2025-10-12,Sikkim,North Sikkim,4,0
2025-10-12,Sikkim,South,10,8
2025-10-12,Sikkim,South Sikkim,3,2
2025-10-12,Sikkim,West,4,4
2025-10-12,Sikkim,West Sikkim,2,2
2025-10-12,Tamil Nadu,Ariyalur,252,206
2025-10-12,Tamil Nadu,Chengalpattu,59,26
2025-10-12,Tamil Nadu,Chennai,1031,742
2025-10-12,Tamil Nadu,Coimbatore,385,852
2025-10-12,Tamil Nadu,Cuddalore,816,473
2025-10-12,Tamil Nadu,Dharmapuri,630,207
2025-10-12,Tamil Nadu,Dindigul,490,682
2025-10-12,Tamil Nadu,Erode,418,460
2025-10-12,Tamil Nadu,Kallakurichi,12,13
2025-10-12,Tamil Nadu,Kancheepuram,1083,761
2025-10-12,Tamil Nadu,Kanniyakumari,216,257
2025-10-12,Tamil Nadu,Kanyakumari,214,36
2025-10-12,Tamil Nadu,Karur,156,191
2025-10-12,Tamil Nadu,Krishnagiri,419,321
2025-10-12,Tamil Nadu,Madurai,897,595
2025-10-12,Tamil Nadu,Mayiladuthurai,36,7
2025-10-12,Tamil Nadu,Nagapattinam,365,345
2025-10-12,Tamil Nadu,Namakkal,380,434
2025-10-12,Tamil Nadu,Perambalur,81,222
2025-10-12,Tamil Nadu,Pudukkottai,669,556
2025-10-12,Tamil Nadu,Ramanathapuram,314,301
2025-10-12,Tamil Nadu,Ranipet,4,4
2025-10-12,Tamil Nadu,Salem,721,737
2025-10-12,Tamil Nadu,Sivaganga,320,270
2025-10-12,Tamil Nadu,Tenkasi,74,17
2025-10-12,Tamil Nadu,Thanjavur,661,609
2025-10-12,Tamil Nadu,The Nilgiris,258,141
2025-10-12,Tamil Nadu,Theni,291,229
2025-10-12,Tamil Nadu,Thiruvallur,11,28
2025-10-12,Tamil Nadu,Thiruvarur,476,237
2025-10-12,Tamil Nadu,Thoothukkudi,711,402
2025-10-12,Tamil Nadu,Tiruchirappalli,473,667
2025-10-12,Tamil Nadu,Tirunelveli,951,770
2025-10-12,Tamil Nadu,Tirupattur,53,15
2025-10-12,Tamil Nadu,Tiruppur,647,440
2025-10-12,Tamil Nadu,Tiruvallur,1154,804
2025-10-12,Tamil Nadu,Tiruvannamalai,504,430
2025-10-12,Tamil Nadu,Vellore,709,650
2025-10-12,Tamil Nadu,Villupuram,530,217
2025-10-12,Tamil Nadu,Viluppuram,135,450
2025-10-12,Tamil Nadu,Virudhunagar,318,404
2025-10-12,Telangana,Adilabad,334,199
2025-10-12,Telangana,Bhadradri Kothagudem,78,32
2025-10-12,Telangana,Hanumakonda,8,23
2025-10-12,Telangana,Hyderabad,1641,671
2025-10-12,Telangana,Jagitial,49,24
2025-10-12,Telangana,Jangaon,1,0
2025-10-12,Telangana,Jangoan,32,16
2025-10-12,Telangana,Jayashankar Bhupalpally,21,15
2025-10-12,Telangana,Jogulamba Gadwal,59,32
2025-10-12,Telangana,K.v. Rangareddy,878,725
2025-10-12,Telangana,Kamareddy,104,51
2025-10-12,Telangana,Karimnagar,469,373
2025-10-12,Telangana,Khammam,454,103
2025-10-12,Telangana,Komaram Bheem,38,29
2025-10-12,Telangana,Mahabubabad,46,20
2025-10-12,Telangana,Mahabubnagar,670,412
2025-10-12,Telangana,Mancherial,73,29
2025-10-12,Telangana,Medak,610,332
2025-10-12,Telangana,Medchal-malkajgiri,116,108
2025-10-12,Telangana,Medchal−malkajgiri,39,18
2025-10-12,Telangana,Mulugu,8,12
2025-10-12,Telangana,Nagarkurnool,53,24
2025-10-12,Telangana,Nalgonda,647,415
2025-10-12,Telangana,Narayanpet,20,29
2025-10-12,Telangana,Nirmal,108,67
2025-10-12,Telangana,Nizamabad,695,421
2025-10-12,Telangana,Peddapalli,32,21
2025-10-12,Telangana,Rajanna Sircilla,53,19
2025-10-12,Telangana,Rangareddy,6,4
2025-10-12,Telangana,Sangareddy,172,43
2025-10-12,Telangana,Siddipet,118,36
2025-10-12,Telangana,Suryapet,69,54
2025-10-12,Telangana,Vikarabad,63,37
2025-10-12,Telangana,Wanaparthy,37,12
2025-10-12,Telangana,Warangal,309,177
2025-10-12,Telangana,Warangal Rural,28,16
2025-10-12,Telangana,Warangal Urban,36,11
2025-10-12,Telangana,Yadadri.,43,12
2025-10-12,Tripura,Dhalai,107,67
2025-10-12,Tripura,Dhalai  *,0,4
2025-10-12,Tripura,Gomati,93,28
2025-10-12,Tripura,Khowai,131,13
2025-10-12,Tripura,North Tripura,140,140
2025-10-12,Tripura,Sepahijala,67,46
2025-10-12,Tripura,South Tripura,108,211
2025-10-12,Tripura,Unakoti,105,27
2025-10-12,Tripura,West Tripura,311,280
2025-10-12,Uttar Pradesh,Agra,604,432
2025-10-12,Uttar Pradesh,Aligarh,625,323
2025-10-12,Uttar Pradesh,Allahabad,468,507
2025-10-12,Uttar Pradesh,Ambedkar Nagar,192,158
2025-10-12,Uttar Pradesh,Amethi,257,253
2025-10-12,Uttar Pradesh,Amroha,378,228
2025-10-12,Uttar Pradesh,Auraiya,139,124
2025-10-12,Uttar Pradesh,Ayodhya,17,29
2025-10-12,Uttar Pradesh,Azamgarh,394,413
2025-10-12,Uttar Pradesh,Baghpat,95,83
2025-10-12,Uttar Pradesh,Bahraich,698,381
2025-10-12,Uttar Pradesh,Ballia,261,279
2025-10-12,Uttar Pradesh,Balrampur,289,271
2025-10-12,Uttar Pradesh,Banda,207,247
2025-10-12,Uttar Pradesh,Bara Banki,513,270
2025-10-12,Uttar Pradesh,Barabanki,5,33
2025-10-12,Uttar Pradesh,Bareilly,861,679
2025-10-12,Uttar Pradesh,Basti,291,196
2025-10-12,Uttar Pradesh,Bhadohi,13,14
2025-10-12,Uttar Pradesh,Bijnor,705,590
2025-10-12,Uttar Pradesh,Budaun,425,260
2025-10-12,Uttar Pradesh,Bulandshahar,0,5
2025-10-12,Uttar Pradesh,Bulandshahr,320,214
2025-10-12,Uttar Pradesh,Chandauli,163,173
2025-10-12,Uttar Pradesh,Chitrakoot,253,208
2025-10-12,Uttar Pradesh,Deoria,444,545
2025-10-12,Uttar Pradesh,Etah,151,176
2025-10-12,Uttar Pradesh,Etawah,119,174
2025-10-12,Uttar Pradesh,Faizabad,258,169
2025-10-12,Uttar Pradesh,Farrukhabad,334,212
2025-10-12,Uttar Pradesh,Fatehpur,191,203
2025-10-12,Uttar Pradesh,Firozabad,292,222
2025-10-12,Uttar Pradesh,Gautam Buddha Nagar,110,96
2025-10-12,Uttar Pradesh,Ghaziabad,403,409
2025-10-12,Uttar Pradesh,Ghazipur,332,281
2025-10-12,Uttar Pradesh,Gonda,449,256
2025-10-12,Uttar Pradesh,Gorakhpur,370,540
2025-10-12,Uttar Pradesh,Hamirpur,155,115
2025-10-12,Uttar Pradesh,Hapur,170,93
2025-10-12,Uttar Pradesh,Hardoi,612,378
2025-10-12,Uttar Pradesh,Hathras,223,109
2025-10-12,Uttar Pradesh,Jalaun,189,130
2025-10-12,Uttar Pradesh,Jaunpur,557,533
2025-10-12,Uttar Pradesh,Jhansi,384,316
2025-10-12,Uttar Pradesh,Jyotiba Phule Nagar,0,4
2025-10-12,Uttar Pradesh,Kannauj,180,118
2025-10-12,Uttar Pradesh,Kanpur Dehat,182,108
2025-10-12,Uttar Pradesh,Kanpur Nagar,373,412
2025-10-12,Uttar Pradesh,Kasganj,167,174
2025-10-12,Uttar Pradesh,Kaushambi,316,235
2025-10-12,Uttar Pradesh,Kheri,673,390
2025-10-12,Uttar Pradesh,Kushinagar,283,289
2025-10-12,Uttar Pradesh,Kushinagar *,0,1
2025-10-12,Uttar Pradesh,Lalitpur,243,242
2025-10-12,Uttar Pradesh,Lucknow,804,658
2025-10-12,Uttar Pradesh,Maharajganj,386,401
2025-10-12,Uttar Pradesh,Mahoba,130,102
2025-10-12,Uttar Pradesh,Mainpuri,213,184
2025-10-12,Uttar Pradesh,Mathura,376,273
2025-10-12,Uttar Pradesh,Mau,263,336
2025-10-12,Uttar Pradesh,Meerut,495,355
2025-10-12,Uttar Pradesh,Mirzapur,376,256
2025-10-12,Uttar Pradesh,Moradabad,566,557
2025-10-12,Uttar Pradesh,Muzaffarnagar,425,488
2025-10-12,Uttar Pradesh,Pilibhit,397,302
2025-10-12,Uttar Pradesh,Pratapgarh,269,412
2025-10-12,Uttar Pradesh,Prayagraj,51,49
2025-10-12,Uttar Pradesh,Rae Bareli,414,424
2025-10-12,Uttar Pradesh,Rampur,326,338
2025-10-12,Uttar Pradesh,Saharanpur,649,512
2025-10-12,Uttar Pradesh,Sambhal,516,270
2025-10-12,Uttar Pradesh,Sant Kabir Nagar,313,277
2025-10-12,Uttar Pradesh,Sant Ravidas Nagar,221,193
2025-10-12,Uttar Pradesh,Shahjahanpur,460,289
2025-10-12,Uttar Pradesh,Shamli,296,346
2025-10-12,Uttar Pradesh,Shrawasti,147,142
2025-10-12,Uttar Pradesh,Siddharthnagar,343,338
2025-10-12,Uttar Pradesh,Sitapur,790,481
2025-10-12,Uttar Pradesh,Sonbhadra,257,170
2025-10-12,Uttar Pradesh,Sultanpur,307,275
2025-10-12,Uttar Pradesh,Unnao,426,420
2025-10-12,Uttar Pradesh,Varanasi,565,642
2025-10-12,Uttarakhand,Almora,224,177
2025-10-12,Uttarakhand,Bageshwar,59,64
2025-10-12,Uttarakhand,Chamoli,210,123
2025-10-12,Uttarakhand,Champawat,140,94
2025-10-12,Uttarakhand,Dehradun,698,356
2025-10-12,Uttarakhand,Garhwal,0,4
2025-10-12,Uttarakhand,Hardwar,11,11
2025-10-12,Uttarakhand,Haridwar,1943,394
2025-10-12,Uttarakhand,Nainital,538,256
2025-10-12,Uttarakhand,Pauri Garhwal,304,148
2025-10-12,Uttarakhand,Pithoragarh,232,116
2025-10-12,Uttarakhand,Rudraprayag,146,75
2025-10-12,Uttarakhand,Tehri Garhwal,412,294
2025-10-12,Uttarakhand,Udham Singh Nagar,1872,523
2025-10-12,Uttarakhand,Uttarkashi,222,70
2025-10-12,WEST BENGAL,HOWRAH,0,1
2025-10-12,West Bengal,Alipurduar,35,5
2025-10-12,West Bengal,Bankura,268,326
2025-10-12,West Bengal,Barddhaman,357,597
2025-10-12,West Bengal,Bardhaman,12,95
2025-10-12,West Bengal,Birbhum,290,382
2025-10-12,West Bengal,Cooch Behar,79,100
2025-10-12,West Bengal,Dakshin Dinajpur,64,125
2025-10-12,West Bengal,Darjeeling,112,138
2025-10-12,West Bengal,Darjiling,4,13
2025-10-12,West Bengal,East Midnapore,29,119
2025-10-12,West Bengal,Haora,25,93
2025-10-12,West Bengal,Hawrah,0,2
2025-10-12,West Bengal,Hooghly,399,510
2025-10-12,West Bengal,Howrah,186,186
2025-10-12,West Bengal,Hugli,2,11
2025-10-12,West Bengal,Jalpaiguri,139,242
2025-10-12,West Bengal,Jhargram,15,7
2025-10-12,West Bengal,Kalimpong,5,5
2025-10-12,West Bengal,Koch Bihar,9,36
2025-10-12,West Bengal,Kolkata,203,325
2025-10-12,West Bengal,Malda,285,388
2025-10-12,West Bengal,Maldah,23,78
2025-10-12,West Bengal,Medinipur,1,2
2025-10-12,West Bengal,Murshidabad,389,506
2025-10-12,West Bengal,Nadia,259,335
2025-10-12,West Bengal,North 24 Parganas,549,615
2025-10-12,West Bengal,North Dinajpur,0,8
2025-10-12,West Bengal,North Twenty Four Parganas,7,53
2025-10-12,West Bengal,Paschim Bardhaman,32,25
2025-10-12,West Bengal,Paschim Medinipur,299,364
2025-10-12,West Bengal,Purba Bardhaman,28,24
2025-10-12,West Bengal,Purba Medinipur,234,292
2025-10-12,West Bengal,Purulia,8,27
2025-10-12,West Bengal,Puruliya,149,276
2025-10-12,West Bengal,South 24 Parganas,362,361
2025-10-12,West Bengal,South Dinajpur,2,1
2025-10-12,West Bengal,South DumDum(M),0,1
2025-10-12,West Bengal,South Twenty Four Parganas,26,103
2025-10-12,West Bengal,Uttar Dinajpur,86,149
2025-10-12,West Bengal,West Midnapore,6,52
2025-11-09,Andaman & Nicobar Islands,Andamans,4,13
2025-11-09,Andaman & Nicobar Islands,South Andaman,2,6
2025-11-09,Andaman and Nicobar Islands,Nicobar,8,10
2025-11-09,Andaman and Nicobar Islands,North And Middle Andaman,24,16
2025-11-09,Andaman and Nicobar Islands,South Andaman,63,20
2025-11-09,Andhra Pradesh,Adilabad,56,365
2025-11-09,Andhra Pradesh,Alluri Sitharama Raju,36,34
2025-11-09,Andhra Pradesh,Anakapalli,7,15
2025-11-09,Andhra Pradesh,Anantapur,83,260
2025-11-09,Andhra Pradesh,Ananthapur,100,90
2025-11-09,Andhra Pradesh,Ananthapuramu,129,89
2025-11-09,Andhra Pradesh,Annamayya,9,22
2025-11-09,Andhra Pradesh,Bapatla,8,18
2025-11-09,Andhra Pradesh,Chittoor,299,386
2025-11-09,Andhra Pradesh,Cuddapah,216,239
2025-11-09,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,15,15
2025-11-09,Andhra Pradesh,East Godavari,422,439
2025-11-09,Andhra Pradesh,Eluru,9,28
2025-11-09,Andhra Pradesh,Guntur,231,433
2025-11-09,Andhra Pradesh,Hyderabad,104,485
2025-11-09,Andhra Pradesh,K.V.Rangareddy,3,12
2025-11-09,Andhra Pradesh,K.v. Rangareddy,0,1
2025-11-09,Andhra Pradesh,Kakinada,9,23
2025-11-09,Andhra Pradesh,Karim Nagar,3,25
2025-11-09,Andhra Pradesh,Karimnagar,26,199
2025-11-09,Andhra Pradesh,Khammam,152,182
2025-11-09,Andhra Pradesh,Krishna,274,495
2025-11-09,Andhra Pradesh,Kurnool,503,459
2025-11-09,Andhra Pradesh,Mahabub Nagar,4,236
2025-11-09,Andhra Pradesh,Mahbubnagar,11,93
2025-11-09,Andhra Pradesh,Medak,56,141
2025-11-09,Andhra Pradesh,N. T. R,16,33
2025-11-09,Andhra Pradesh,Nalgonda,37,205
2025-11-09,Andhra Pradesh,Nandyal,14,16
2025-11-09,Andhra Pradesh,Nellore,175,253
2025-11-09,Andhra Pradesh,Nizamabad,15,59
2025-11-09,Andhra Pradesh,Palnadu,8,16
2025-11-09,Andhra Pradesh,Parvathipuram Manyam,11,40
2025-11-09,Andhra Pradesh,Prakasam,212,333
2025-11-09,Andhra Pradesh,Rangareddi,70,261
2025-11-09,Andhra Pradesh,Sri Potti Sriramulu Nellore,17,16
2025-11-09,Andhra Pradesh,Sri Sathya Sai,6,28
2025-11-09,Andhra Pradesh,Srikakulam,180,343
2025-11-09,Andhra Pradesh,Tirupati,18,28
2025-11-09,Andhra Pradesh,Visakhapatnam,510,590
2025-11-09,Andhra Pradesh,Vizianagaram,168,322
2025-11-09,Andhra Pradesh,Warangal,106,312
2025-11-09,Andhra Pradesh,West Godavari,297,420
2025-11-09,Andhra Pradesh,Y. S. R,7,21
2025-11-09,Arunachal Pradesh,Anjaw,1,2
2025-11-09,Arunachal Pradesh,Changlang,38,26
2025-11-09,Arunachal Pradesh,Dibang Valley,0,2
2025-11-09,Arunachal Pradesh,East Kameng,17,7
2025-11-09,Arunachal Pradesh,East Siang,4,8
2025-11-09,Arunachal Pradesh,Kamle,1,1
2025-11-09,Arunachal Pradesh,Kra Daadi,4,2
2025-11-09,Arunachal Pradesh,Kurung Kumey,8,7
2025-11-09,Arunachal Pradesh,Lohit,3,16
2025-11-09,Arunachal Pradesh,Longding,6,6
2025-11-09,Arunachal Pradesh,Lower Dibang Valley,7,8
2025-11-09,Arunachal Pradesh,Lower Siang,0,2
2025-11-09,Arunachal Pradesh,Lower Subansiri,6,14
2025-11-09,Arunachal Pradesh,Namsai,7,15
2025-11-09,Arunachal Pradesh,Pakke Kessang,1,0
2025-11-09,Arunachal Pradesh,Papum Pare,44,23
2025-11-09,Arunachal Pradesh,Shi-yomi,0,3
2025-11-09,Arunachal Pradesh,Siang,7,2
2025-11-09,Arunachal Pradesh,Tawang,2,3
2025-11-09,Arunachal Pradesh,Tirap,6,7
2025-11-09,Arunachal Pradesh,Upper Siang,1,4
2025-11-09,Arunachal Pradesh,Upper Subansiri,11,10
2025-11-09,Arunachal Pradesh,West Kameng,21,12
2025-11-09,Arunachal Pradesh,West Siang,19,6
2025-11-09,Assam,Baksa,47,8
2025-11-09,Assam,Barpeta,704,101
2025-11-09,Assam,Biswanath,40,11
2025-11-09,Assam,Bongaigaon,102,41
2025-11-09,Assam,Cachar,325,153
2025-11-09,Assam,Charaideo,129,15
2025-11-09,Assam,Chirang,24,35
2025-11-09,Assam,Darrang,127,26
2025-11-09,Assam,Dhemaji,168,34
2025-11-09,Assam,Dhubri,184,72
2025-11-09,Assam,Dibrugarh,105,53
2025-11-09,Assam,Dima Hasao,1,1
2025-11-09,Assam,Goalpara,103,52
2025-11-09,Assam,Golaghat,146,42
2025-11-09,Assam,Hailakandi,118,40
2025-11-09,Assam,Hojai,93,78
2025-11-09,Assam,Jorhat,126,30
2025-11-09,Assam,Kamrup,257,65
2025-11-09,Assam,Kamrup Metro,106,91
2025-11-09,Assam,Karbi Anglong,97,69
2025-11-09,Assam,Karimganj,207,78
2025-11-09,Assam,Kokrajhar,110,28
2025-11-09,Assam,Lakhimpur,121,61
2025-11-09,Assam,Majuli,7,4
2025-11-09,Assam,Marigaon,155,79
2025-11-09,Assam,Nagaon,380,426
2025-11-09,Assam,Nalbari,166,16
2025-11-09,Assam,North Cachar Hills,69,10
2025-11-09,Assam,Sibsagar,59,12
2025-11-09,Assam,Sonitpur,121,56
2025-11-09,Assam,South Salmara Mankachar,24,4
2025-11-09,Assam,Sribhumi,1,3
2025-11-09,Assam,Tinsukia,63,27
2025-11-09,Assam,Udalguri,79,33
2025-11-09,Assam,West Karbi Anglong,4,26
2025-11-09,Bihar,Araria,293,531
2025-11-09,Bihar,Arwal,50,100
2025-11-09,Bihar,Aurangabad,183,264
2025-11-09,Bihar,Banka,153,261
2025-11-09,Bihar,Begusarai,238,310
2025-11-09,Bihar,Bhagalpur,242,352
2025-11-09,Bihar,Bhojpur,159,268
2025-11-09,Bihar,Buxar,101,151
2025-11-09,Bihar,Darbhanga,359,477
2025-11-09,Bihar,East Champaran,319,602
2025-11-09,Bihar,Gaya,263,425
2025-11-09,Bihar,Gopalganj,155,187
2025-11-09,Bihar,Jamui,94,154
2025-11-09,Bihar,Jehanabad,54,84
2025-11-09,Bihar,Kaimur (Bhabua),159,239
2025-11-09,Bihar,Katihar,414,839
2025-11-09,Bihar,Khagaria,158,209
2025-11-09,Bihar,Kishanganj,226,786
2025-11-09,Bihar,Lakhisarai,86,122
2025-11-09,Bihar,Madhepura,199,329
2025-11-09,Bihar,Madhubani,282,440
2025-11-09,Bihar,Monghyr,0,1
2025-11-09,Bihar,Munger,68,145
2025-11-09,Bihar,Muzaffarpur,317,579
2025-11-09,Bihar,Nalanda,180,380
2025-11-09,Bihar,Nawada,139,234
2025-11-09,Bihar,Pashchim Champaran,0,3
2025-11-09,Bihar,Patna,399,583
2025-11-09,Bihar,Purba Champaran,0,5
2025-11-09,Bihar,Purnea,1,32
2025-11-09,Bihar,Purnia,367,884
2025-11-09,Bihar,Rohtas,225,373
2025-11-09,Bihar,Saharsa,183,567
2025-11-09,Bihar,Samastipur,285,385
2025-11-09,Bihar,Samstipur,1,6
2025-11-09,Bihar,Saran,253,418
2025-11-09,Bihar,Sheikhpura,157,155
2025-11-09,Bihar,Sheikpura,0,1
2025-11-09,Bihar,Sheohar,41,106
2025-11-09,Bihar,Sitamarhi,261,458
2025-11-09,Bihar,Siwan,260,339
2025-11-09,Bihar,Supaul,178,268
2025-11-09,Bihar,Vaishali,278,496
2025-11-09,Bihar,West Champaran,210,348
2025-11-09,Chandigarh,Chandigarh,152,126
2025-11-09,Chandigarh,Rupnagar,0,1
2025-11-09,Chhattisgarh,Balod,51,297
2025-11-09,Chhattisgarh,Baloda Bazar,104,300
2025-11-09,Chhattisgarh,Balrampur,75,254
2025-11-09,Chhattisgarh,Bastar,124,545
2025-11-09,Chhattisgarh,Bemetara,84,327
2025-11-09,Chhattisgarh,Bijapur,51,77
2025-11-09,Chhattisgarh,Bilaspur,167,506
2025-11-09,Chhattisgarh,Dakshin Bastar Dantewada,63,190
2025-11-09,Chhattisgarh,Dantewada,67,104
2025-11-09,Chhattisgarh,Dhamtari,67,295
2025-11-09,Chhattisgarh,Durg,208,540
2025-11-09,Chhattisgarh,Gariyaband,27,107
2025-11-09,Chhattisgarh,Gaurela-pendra-marwahi,0,4
2025-11-09,Chhattisgarh,Janjgir - Champa,0,2
2025-11-09,Chhattisgarh,Janjgir Champa,0,1
2025-11-09,Chhattisgarh,Janjgir-champa,172,425
2025-11-09,Chhattisgarh,Jashpur,109,212
